1.000000e+04	3.279712e-01	2.437987e-02
5.000000e+04	3.456751e-01	2.487322e-02
1.000000e+05	3.537964e-01	1.902247e-02
3.000000e+05	3.760180e-01	2.063926e-02
5.000000e+05	3.905063e-01	6.816482e-03
1.000000e+06	4.498706e-01	2.302989e-02
3.000000e+06	7.661060e-01	6.877692e-02
5.000000e+06	1.122633e+00	6.485244e-02
1.000000e+07	1.896209e+00	1.017925e-01
