1.000000e+04	7.287312e-02	9.589615e-03
5.000000e+04	7.335198e-02	1.847449e-03
1.000000e+05	7.317567e-02	2.091300e-03
3.000000e+05	7.451177e-02	1.980272e-03
5.000000e+05	7.451081e-02	2.044144e-03
1.000000e+06	7.483065e-02	1.784515e-03
3.000000e+06	7.800150e-02	3.620500e-03
5.000000e+06	8.628571e-02	2.503722e-03
1.000000e+07	1.053963e-01	4.181469e-03
3.000000e+07	2.041944e-01	4.176295e-03
5.000000e+07	3.061080e-01	2.321791e-02
